,Table 1. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Alabama:  2009-2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,State,Table 2. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Alaska:  2009-2013,Table 3. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Arizona:  2009-2013,Table 4. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Arkansas:  2009-2013,Table 5. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for California:  2009-2013,Table 6. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Colorado:  2009-2013,Table 7. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Connecticut:  2009-2013,Table 8. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Delaware:  2009-2013,Table 9. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for District of Columbia:  2009-2013,Table 10. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Florida:  2009-2013,Table 11. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Georgia:  2009-2013,Table 12. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Hawaii:  2009-2013,Table 13. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Idaho:  2009-2013,Table 14. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Illinois:  2009-2013,Table 15. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Indiana:  2009-2013,Table 16. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Iowa:  2009-2013,Table 17. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Kansas:  2009-2013,Table 18. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Kentucky:  2009-2013,Table 19. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Louisiana:  2009-2013,Table 20. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Maine:  2009-2013,Table 21. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Maryland:  2009-2013,Table 22. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Massachusetts:  2009-2013,Table 23. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Michigan:  2009-2013,Table 24. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Minnesota:  2009-2013,Table 25. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Mississippi:  2009-2013,Table 26. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Missouri:  2009-2013,Table 27. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Montana:  2009-2013,Table 28. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Nebraska:  2009-2013,Table 29. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Nevada:  2009-2013,Table 30. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Hampshire:  2009-2013,Table 31. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Jersey:  2009-2013,Table 32. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Mexico:  2009-2013,Table 33. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New York:  2009-2013,Table 34. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for North Carolina:  2009-2013,Table 35. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for North Dakota:  2009-2013,Table 36. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Ohio:  2009-2013,Table 37. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Oklahoma:  2009-2013,Table 38. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Oregon:  2009-2013,Table 39. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Pennsylvania:  2009-2013,Table 40. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Rhode Island:  2009-2013,Table 41. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for South Carolina:  2009-2013,Table 42. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for South Dakota:  2009-2013,Table 43. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Tennessee:  2009-2013,Table 44. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Texas:  2009-2013,Table 45. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Utah:  2009-2013,Table 46. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Vermont:  2009-2013,Table 47. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Virginia:  2009-2013,Table 48. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Washington:  2009-2013,Table 49. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for West Virginia:  2009-2013,Table 50. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Wisconsin:  2009-2013,Table 51. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Wyoming:  2009-2013
5209,,255,243,150,167,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Tibetan,,,,,,
5210,,610,478,490,384,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Burmese,,,,,,
5211,,400,254,330,230,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Karen,,,,,,
5212,,230,119,60,64,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Indonesian,,,,,,
5213,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Malagasy,,,,,,
5214,,85,79,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Malay,,,,,,
5215,,(D),(D),(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Sundanese,,,,,,
5216,,220,145,95,83,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Bisayan,,,,,,
5217,,420,230,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Sebuano,,,,,,
5218,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Ilocano,,,,,,
5219,,60,39,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Micronesian,,,,,,
5220,,45,43,30,33,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Chamorro,,,,,,
5221,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Gilbertese,,,,,,
5222,,540,477,50,59,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Marshallese,,,,,,
5223,,20,25,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Mokilese,,,,,,
5224,,30,34,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Palau,,,,,,
5225,,170,150,30,34,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Ponapean,,,,,,
5226,,160,133,90,79,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Trukese,,,,,,
5227,,70,64,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Yapese,,,,,,
5228,,4915,837,1035,271,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Samoan,,,,,,
5229,,6080,901,1330,308,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Tongan,,,,,,
5230,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Niuean,,,,,,
5231,,95,63,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Fijian,,,,,,
5232,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Rarotongan,,,,,,
5233,,30,34,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Maori,,,,,,
5234,,95,94,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Hawaiian,,,,,,
5235,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Aleut,,,,,,
5236,,(D),(D),(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Yupik,,,,,,
5237,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Blackfoot,,,,,,
5238,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Cheyenne,,,,,,
5239,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Cree,,,,,,
5240,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Apache,,,,,,
5241,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Nez Perce,,,,,,
5242,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Crow,,,,,,
5243,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Hidatsa,,,,,,
5244,,125,82,25,24,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Dakota,,,,,,
5245,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Choctaw,,,,,,
5246,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Keres,,,,,,
5247,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Comanche,,,,,,
5248,,205,130,15,15,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Paiute,,,,,,
5249,,1035,220,70,50,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Ute,,,,,,
5250,,95,91,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Shoshoni,,,,,,
5251,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Hopi,,,,,,
5252,,65,52,(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Tewa,,,,,,
5253,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Zuni,,,,,,
5254,,20,24,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..American Indian,,,,,,
5255,,240,152,70,63,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Amharic,,,,,,
5256,,135,192,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Chadic,,,,,,
5257,,1320,415,575,246,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Cushite,,,,,,
5258,,(D),(D),(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Sudanic,,,,,,
5259,,100,97,45,52,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Nilotic,,,,,,
5260,,(D),(D),(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Nilo-Hamitic,,,,,,
5261,,85,99,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Nilo-Saharan,,,,,,
5262,,350,259,190,242,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Swahili,,,,,,
5263,,375,172,115,109,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Bantu,,,,,,
5264,,65,64,45,59,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Mande,,,,,,
5265,,895,395,205,122,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"..Kru, Ibo, Yoruba",,,,,,
5266,,65,64,40,59,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Efik,,,,,,
5267,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..African,,,,,,
5268,,465,150,55,47,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Finnish,,,,,,
5269,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Caucasian,,,,,,
5270,,(D),(D),(B),--,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Basque,,,,,,
5271,,(D),(D),(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Mayan languages,,,,,,
5272,,115,130,95,120,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Oto - Manguen,,,,,,
5273,,115,118,(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Quechua,,,,,,
5274,,(D),(D),(D),(D),Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Tupi-Guarani,,,,,,
5275,,160,86,50,58,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Uncodable,,,,,,
5276,,6180,494,1475,272,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Spanish,,,,,
5277,,9310,687,1805,307,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..French,,,,,
5278,,15,29,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Patois,,,,,
5279,,340,107,120,87,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Portuguese,,,,,
5280,,2180,344,305,89,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..German,,,,,
5281,,375,113,50,41,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Dutch,,,,,
5282,,105,100,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Afrikaans,,,,,
5283,,10,8,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Frisian,,,,,
5284,,135,80,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Swedish,,,,,
5285,,65,35,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Danish,,,,,
5286,,135,83,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Norwegian,,,,,
5287,,1015,348,455,175,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Serbocroatian,,,,,
5288,,25,18,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Croatian,,,,,
5289,,160,118,110,91,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Serbian,,,,,
5290,,15,12,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Ukrainian,,,,,
5291,,60,34,20,18,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Czech,,,,,
5292,,55,66,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Slovak,,,,,
5293,,10,11,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Bulgarian,,,,,
5294,,20,19,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Slovene,,,,,
5295,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..India n.e.c.3,,,,,
5296,,100,144,65,96,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Bengali,,,,,
5297,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Panjabi,,,,,
5298,,75,56,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Marathi,,,,,
5299,,790,340,570,238,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Nepali,,,,,
5300,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Sinhalese,,,,,
5301,,40,38,25,26,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Jamaican Creole,,,,,
5302,,4,4,4,4,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Krio,,,,,
5303,,265,122,85,82,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Romanian,,,,,
5304,,10,8,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Welsh,,,,,
5305,,45,47,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Irish Gaelic,,,,,
5306,,50,50,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Albanian,,,,,
5307,,25,18,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Lithuanian,,,,,
5308,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Latvian,,,,,
5309,,10,13,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Pashto,,,,,
5310,,1110,291,650,208,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Chinese,,,,,
5311,,40,28,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Cantonese,,,,,
5312,,320,142,140,86,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Mandarin,,,,,
5313,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Formosan,,,,,
5314,,95,112,70,76,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Uighur,,,,,
5315,,50,43,20,25,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Turkish,,,,,
5316,,(D),(D),(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Mongolian,,,,,
5317,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Telugu,,,,,
5318,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Kannada,,,,,
5319,,85,73,50,50,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Malayalam,,,,,
5320,,35,38,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Tamil,,,,,
5321,,105,129,30,48,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Tibetan,,,,,
5322,,65,89,65,89,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Burmese,,,,,
5323,,55,93,55,93,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Karen,,,,,
5324,,35,30,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Indonesian,,,,,
5325,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Bisayan,,,,,
5326,,(D),(D),(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Sebuano,,,,,
5327,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Ilocano,,,,,
5328,,(D),(D),(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Marshallese,,,,,
5329,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Hawaiian,,,,,
5330,,4,6,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Abnaki,,,,,
5331,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Dakota,,,,,
5332,,(D),(D),(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Winnebago,,,,,
5333,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Muskogee,,,,,
5334,,(D),(D),(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..American Indian,,,,,
5335,,45,39,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Amharic,,,,,
5336,,10,9,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Chadic,,,,,
5337,,500,303,275,171,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Cushite,,,,,
5338,,30,24,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Swahili,,,,,
5339,,70,83,60,83,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Bantu,,,,,
5340,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Fulani,,,,,
5341,,130,91,30,27,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"..Kru, Ibo, Yoruba",,,,,
5342,,65,39,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Finnish,,,,,
5343,,15,14,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Estonian,,,,,
5344,,(D),(D),(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Caucasian,,,,,
5345,,30,47,(D),(D),Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Syriac,,,,,
5346,,70,42,(B),--,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Uncodable,,,,,
5347,,506650,4052,218075,3454,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Spanish,,,,
5348,,31915,1493,6765,669,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..French,,,,
5349,,425,170,90,56,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Patois,,,,
5350,,(D),(D),(B),--,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Cajun,,,,
5351,,8440,836,2205,429,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Portuguese,,,,
5352,,31145,1601,4210,507,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..German,,,,
5353,,390,268,25,27,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Pennsylvania Dutch,,,,
5354,,2760,442,315,137,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Dutch,,,,
5355,,715,229,40,48,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Afrikaans,,,,
5356,,(D),(D),(D),(D),Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Frisian,,,,
5357,,1135,271,155,81,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Swedish,,,,
5358,,1075,350,80,62,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Danish,,,,
5359,,740,209,50,37,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..Norwegian,,,,
